context,scs_neg_8,dec_1,scs_neg_5,scs_neg_2,dec_3,scs_pos_7,scs_pos_3,scs_neg_4,dec_2,dec_4,scs_pos_1,scs_pos_6,time_window,day,neg_aff,exam_day,user_id
2,1,1,3,2,-1,3,-2,-1,2,1,3,1,2,3,23,no_exam,jU44mS9UEY
3,1,1,2,1,-1,-1,-1,1,1,-1,3,-1,3,3,100,no_exam,jU44mS9UEY
4,-3,3,-3,-3,-3,3,3,-3,-3,-3,3,3,4,3,-147,no_exam,jU44mS9UEY
4,-3,3,-3,-3,-3,3,3,-3,-3,-3,3,3,4,4,-151,pre,jU44mS9UEY
5,-3,3,-3,-3,-3,3,3,-3,-3,-3,3,3,4,5,-200,post,jU44mS9UEY
3,-3,3,-3,-3,-3,3,3,-3,-3,-3,3,3,1,6,-137,no_exam,jU44mS9UEY
2,2,-2,-3,-3,-3,3,3,-3,-2,-3,3,-2,3,6,57,no_exam,jU44mS9UEY
3,2,1,3,3,1,1,-3,3,-1,1,2,2,4,6,92,no_exam,jU44mS9UEY
4,-3,2,-3,-3,-3,2,3,-2,-3,-3,3,2,1,7,-158,no_exam,jU44mS9UEY
5,-3,3,-3,-3,-3,3,3,-3,-3,-3,3,3,3,7,-183,no_exam,jU44mS9UEY
3,-3,2,-3,-3,-3,3,-3,-3,-3,-3,3,2,2,8,-169,no_exam,jU44mS9UEY
4,-3,3,-3,-3,-3,3,-3,-3,-3,-3,3,3,3,8,-176,no_exam,jU44mS9UEY
3,-3,3,-3,-3,-3,2,1,-3,-3,1,3,2,4,8,-117,no_exam,jU44mS9UEY
4,-3,2,-3,-3,-3,3,2,-3,-3,-1,3,3,2,9,-104,no_exam,jU44mS9UEY
3,-3,2,-3,-2,-3,-3,-2,-2,-3,2,3,2,3,9,-61,no_exam,jU44mS9UEY
2,-3,2,-3,-1,-2,2,2,-3,-3,-3,3,2,5,9,80,no_exam,jU44mS9UEY
4,-3,3,-3,-3,-3,3,2,-3,-3,-3,3,2,1,10,-120,post,jU44mS9UEY
3,-3,2,-3,-3,-3,2,2,-3,-3,-3,3,2,2,11,-68,no_exam,jU44mS9UEY
3,-3,2,-3,-3,-3,3,2,-3,-3,-3,3,2,3,11,-109,no_exam,jU44mS9UEY
4,2,1,3,2,-1,1,-1,1,2,2,1,2,4,11,-88,no_exam,jU44mS9UEY
4,-3,-3,-3,-3,-3,3,3,-3,-3,-3,3,3,5,11,-46,no_exam,jU44mS9UEY
3,-3,3,-3,-3,-3,2,1,-3,-3,-3,3,2,1,12,-107,no_exam,jU44mS9UEY
3,-3,2,-3,-3,-3,2,2,-3,-3,-3,3,3,2,12,-33,no_exam,jU44mS9UEY
4,-3,2,-3,-3,-3,2,2,-2,-3,-3,3,2,4,12,-115,no_exam,jU44mS9UEY
4,-1,1,-2,-2,-3,2,3,-1,-2,-3,2,1,1,1,-150,no_exam,ZgSpgbr9a1
3,-1,2,2,2,-2,-1,3,1,-3,-2,2,-2,2,1,-79,no_exam,ZgSpgbr9a1
1,1,2,-2,-3,-2,2,3,-2,-2,1,3,2,3,1,-200,no_exam,ZgSpgbr9a1
2,-1,-2,1,-1,-3,1,3,1,1,1,2,1,4,1,52,no_exam,ZgSpgbr9a1
4,1,-1,-1,-1,1,1,3,1,1,1,1,1,5,1,49,no_exam,ZgSpgbr9a1
4,-2,2,-2,-2,-3,1,2,-1,-3,-1,2,1,1,2,-168,no_exam,ZgSpgbr9a1
3,2,1,-2,-2,-3,2,2,-3,-3,-1,2,1,3,2,-74,no_exam,ZgSpgbr9a1
4,1,-1,1,-2,-3,-2,2,2,2,2,-2,1,4,2,70,no_exam,ZgSpgbr9a1
3,1,-2,1,-1,-3,-2,2,2,1,1,-1,1,5,2,56,no_exam,ZgSpgbr9a1
2,2,-2,1,-2,1,2,2,1,1,2,-2,-1,1,3,148,no_exam,ZgSpgbr9a1
4,-2,1,1,-3,-2,1,2,2,-2,-2,2,1,2,3,-107,no_exam,ZgSpgbr9a1
3,1,1,2,2,2,3,-1,1,2,1,2,-1,3,3,-200,no_exam,ZgSpgbr9a1
5,-2,1,-1,-3,-1,3,2,-1,-1,-1,-2,1,4,3,-119,no_exam,ZgSpgbr9a1
4,-2,2,-1,-2,-2,1,3,-2,-2,-2,1,2,5,3,-140,no_exam,ZgSpgbr9a1
4,-2,1,-1,-1,-1,2,2,1,-2,-2,1,1,4,4,-115,pre,ZgSpgbr9a1
3,1,1,-2,-2,1,1,2,1,1,2,1,1,4,5,128,post,ZgSpgbr9a1
3,-2,2,-2,-2,-2,-1,3,-1,-2,-2,2,2,1,6,-121,no_exam,ZgSpgbr9a1
3,2,2,-1,1,-3,1,2,1,-3,-1,-1,-3,2,6,-125,no_exam,ZgSpgbr9a1
2,2,-2,1,1,1,1,2,2,2,2,-1,-2,3,6,187,no_exam,ZgSpgbr9a1
4,-2,1,-3,-2,-1,1,3,-1,-2,-2,2,2,5,6,-148,no_exam,ZgSpgbr9a1
4,-2,1,-2,-3,-2,-2,-1,-2,-2,-3,1,2,1,7,-200,no_exam,ZgSpgbr9a1
2,2,-2,1,1,-1,2,1,1,-1,-1,1,-1,3,7,-199,no_exam,ZgSpgbr9a1
1,2,-2,-1,2,1,-2,-2,1,2,1,2,-2,2,8,104,no_exam,ZgSpgbr9a1
3,1,-1,1,1,-3,1,-1,1,1,1,3,-1,3,8,-93,no_exam,ZgSpgbr9a1
3,2,-2,2,1,1,1,1,1,2,2,-1,-2,2,9,124,no_exam,ZgSpgbr9a1
3,2,-1,-1,-1,-1,1,-1,-1,1,3,-1,-1,3,9,89,no_exam,ZgSpgbr9a1
3,1,-1,1,1,-2,-1,-3,1,1,1,1,-1,4,9,-56,no_exam,ZgSpgbr9a1
4,1,-2,-3,-1,-2,-1,2,-1,-1,2,1,2,5,9,-57,no_exam,ZgSpgbr9a1
3,1,1,3,1,-1,1,-1,1,1,2,3,1,1,10,29,no_exam,ZgSpgbr9a1
3,1,-1,1,1,1,2,2,-1,-1,1,1,-1,2,10,41,no_exam,ZgSpgbr9a1
3,1,-1,1,1,-1,2,-1,1,2,1,1,-1,3,10,89,no_exam,ZgSpgbr9a1
2,3,-2,3,2,1,1,2,2,3,3,-2,-1,4,10,166,no_exam,ZgSpgbr9a1
2,2,-2,2,1,1,1,2,2,2,2,-1,-2,5,10,167,no_exam,ZgSpgbr9a1
4,1,-1,1,-1,-1,1,2,1,1,1,1,1,4,11,98,pre,ZgSpgbr9a1
2,1,1,1,1,1,1,-3,1,1,1,1,1,1,12,182,no_exam,ZgSpgbr9a1
4,1,1,-1,1,-1,1,-1,1,1,1,1,-1,2,12,-10,no_exam,ZgSpgbr9a1
2,-1,1,-2,-2,-1,1,2,-1,-2,-2,2,2,3,12,-107,no_exam,ZgSpgbr9a1
2,-1,1,1,2,-1,-1,-1,-1,1,1,1,-1,5,12,-88,no_exam,ZgSpgbr9a1
3,1,1,1,1,-1,2,-1,-1,1,-1,2,-1,1,13,20,no_exam,ZgSpgbr9a1
3,1,-1,-1,1,-1,1,-2,1,1,1,1,1,3,13,50,no_exam,ZgSpgbr9a1
4,2,1,2,2,1,2,-1,2,2,2,2,1,4,13,-21,no_exam,ZgSpgbr9a1
2,1,-1,2,1,-1,-1,-1,1,1,1,1,1,5,13,200,no_exam,ZgSpgbr9a1
1,2,-3,3,2,-2,-2,2,3,3,3,-3,-3,1,1,129,no_exam,ghagoQvPm8
3,1,3,3,3,-3,-2,3,3,3,2,-3,-2,2,1,166,no_exam,ghagoQvPm8
2,3,-3,3,3,3,-2,3,3,-1,2,-3,-3,3,1,95,no_exam,ghagoQvPm8
2,3,-1,1,2,1,1,3,2,-2,1,2,-3,4,1,117,no_exam,ghagoQvPm8
1,1,-2,2,1,-1,1,-3,-1,2,1,2,-1,5,1,3,no_exam,ghagoQvPm8
1,3,-3,3,3,3,1,3,3,3,3,-3,-3,1,2,127,no_exam,ghagoQvPm8
2,3,-3,3,3,-1,-2,3,3,2,3,-3,-3,2,2,123,no_exam,ghagoQvPm8
1,3,-3,3,3,-3,-3,3,3,3,3,-3,-3,3,2,188,no_exam,ghagoQvPm8
3,3,-3,3,3,-2,-3,3,3,3,2,-3,-3,4,2,86,no_exam,ghagoQvPm8
1,3,-3,3,3,3,-3,3,3,3,3,-3,-3,5,2,112,no_exam,ghagoQvPm8
3,3,-3,1,2,-1,1,3,3,3,1,-3,-3,1,3,-70,no_exam,ghagoQvPm8
2,2,-1,3,1,-2,1,-3,1,1,2,1,-1,3,3,-81,no_exam,ghagoQvPm8
1,3,-2,3,3,2,-1,3,3,2,2,3,2,3,3,17,no_exam,ghagoQvPm8
3,3,3,2,1,3,-3,3,3,3,1,-3,-3,4,3,5,no_exam,ghagoQvPm8
3,2,-2,1,2,1,1,3,2,2,-1,-2,1,5,3,-60,no_exam,ghagoQvPm8
3,-1,2,2,1,-1,-1,3,2,2,1,1,2,1,4,-86,no_exam,ghagoQvPm8
3,1,1,1,1,-1,1,3,2,-1,3,1,2,2,4,-43,no_exam,ghagoQvPm8
3,2,1,3,2,-2,2,-3,2,-1,-1,2,-2,3,4,-78,no_exam,ghagoQvPm8
4,-1,2,1,-1,-1,2,3,1,1,1,2,1,4,4,-101,no_exam,ghagoQvPm8
3,2,-2,-1,-1,2,1,3,-1,-1,1,2,-1,5,4,-104,no_exam,ghagoQvPm8
2,1,2,2,1,1,1,3,2,1,2,1,1,1,5,-16,no_exam,ghagoQvPm8
3,1,1,-1,-1,-1,2,3,1,-1,-1,1,2,2,5,-78,no_exam,ghagoQvPm8
4,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,3,5,-63,no_exam,ghagoQvPm8
3,1,1,1,-1,-1,-1,3,1,1,1,1,1,4,5,32,no_exam,ghagoQvPm8
2,1,-1,-1,1,-1,1,3,1,1,-1,2,1,5,5,-4,no_exam,ghagoQvPm8
2,2,-2,-1,2,-2,1,3,1,2,2,-2,1,4,6,94,pre,ghagoQvPm8
4,-1,1,-1,-2,-1,1,3,1,1,-1,1,1,4,7,-81,post,ghagoQvPm8
2,-1,1,-1,1,1,1,3,1,1,1,1,1,1,8,-47,no_exam,ghagoQvPm8
4,-1,2,-1,-1,-1,-1,3,1,-1,1,1,1,2,8,-71,no_exam,ghagoQvPm8
3,-1,-1,-1,-2,-1,-1,3,-1,-1,-1,1,1,3,8,-86,no_exam,ghagoQvPm8
4,-1,-1,-1,-1,1,1,3,-1,1,1,2,2,5,8,-111,no_exam,ghagoQvPm8
4,1,-1,-1,-1,-1,-1,3,1,1,-1,1,1,1,9,-43,no_exam,ghagoQvPm8
3,-3,-3,3,3,-2,-1,3,2,-2,-3,2,1,2,9,-51,no_exam,ghagoQvPm8
4,1,2,1,1,2,-1,3,1,1,-1,2,1,3,9,-81,no_exam,ghagoQvPm8
1,2,-1,2,1,-1,1,-3,-2,2,1,2,-1,5,9,28,no_exam,ghagoQvPm8
4,1,-1,-2,-2,-1,1,3,1,-2,-1,2,-2,2,10,-79,no_exam,ghagoQvPm8
4,1,1,-1,-1,-1,1,3,1,-1,2,2,1,3,10,-72,no_exam,ghagoQvPm8
3,1,1,1,-1,-1,1,3,2,2,2,1,1,4,10,-31,no_exam,ghagoQvPm8
4,2,2,-1,-1,2,1,3,1,2,1,2,1,5,10,-93,no_exam,ghagoQvPm8
4,2,2,-2,1,2,1,3,1,-1,2,2,2,1,11,-109,no_exam,ghagoQvPm8
4,-1,2,-1,-1,2,2,3,1,-1,2,1,2,3,11,-70,no_exam,ghagoQvPm8
4,-1,2,-1,-1,-1,2,3,2,-1,-1,1,-1,1,12,-75,no_exam,ghagoQvPm8
3,1,-1,1,1,1,1,3,1,1,1,1,-1,2,12,-58,no_exam,ghagoQvPm8
2,1,-1,2,1,-2,-1,-2,1,-1,1,-1,-1,3,12,-32,no_exam,ghagoQvPm8
3,3,1,3,2,-1,-3,1,-2,-2,1,-1,1,4,12,11,no_exam,ghagoQvPm8
3,2,1,2,2,-1,1,3,2,2,1,-1,1,4,13,66,pre,ghagoQvPm8
4,2,2,2,2,2,2,3,2,2,2,2,2,4,14,14,post,ghagoQvPm8
2,2,2,-1,2,2,2,3,2,1,1,2,2,1,15,20,no_exam,ghagoQvPm8
4,1,-1,1,2,1,1,-1,2,1,2,2,1,2,15,10,no_exam,ghagoQvPm8
3,3,1,2,2,1,-2,-3,2,2,1,3,1,3,15,83,no_exam,ghagoQvPm8
3,1,-1,2,3,-1,1,-2,3,1,3,2,1,5,15,-70,no_exam,ghagoQvPm8
2,1,1,1,2,1,-1,-3,1,1,1,1,-1,1,16,-7,no_exam,ghagoQvPm8
4,2,-1,2,3,1,1,-3,2,1,2,2,-1,4,16,8,no_exam,ghagoQvPm8
3,2,1,2,-2,-2,-1,-1,-1,3,2,-1,-2,5,16,40,no_exam,ghagoQvPm8
4,-2,2,1,1,1,1,1,-3,1,1,2,2,1,1,-95,no_exam,ObdObv4aNR
3,-1,1,1,1,-1,2,1,-1,1,-1,2,1,2,1,-141,no_exam,ObdObv4aNR
3,-1,1,-1,-1,-1,2,1,-2,1,1,2,2,3,1,-141,no_exam,ObdObv4aNR
2,1,1,1,1,-1,2,1,-1,1,1,2,1,4,1,26,no_exam,ObdObv4aNR
3,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,5,1,-78,no_exam,ObdObv4aNR
2,1,1,1,1,-1,-1,2,2,1,1,-1,1,1,2,109,no_exam,ObdObv4aNR
1,3,-2,1,3,2,3,-1,2,2,3,-1,-1,2,2,179,no_exam,ObdObv4aNR
2,3,-1,2,3,1,-1,-1,1,2,3,-2,-1,3,2,177,no_exam,ObdObv4aNR
1,3,-3,-2,3,2,-2,-1,2,3,3,-2,-1,4,2,188,no_exam,ObdObv4aNR
1,2,-2,3,2,2,-3,-1,2,3,3,-3,-2,5,2,168,no_exam,ObdObv4aNR
3,1,-1,1,1,1,1,2,1,1,1,-1,1,1,3,-11,no_exam,ObdObv4aNR
4,-2,1,-2,-1,1,1,1,1,1,-2,1,1,4,3,-134,no_exam,ObdObv4aNR
4,1,1,-1,1,-1,2,2,-1,1,-1,2,2,5,3,-167,no_exam,ObdObv4aNR
2,1,-1,2,2,1,-2,1,1,2,2,-1,-1,3,4,101,no_exam,ObdObv4aNR
4,1,-2,1,1,1,-1,1,1,1,1,-2,1,5,4,15,no_exam,ObdObv4aNR
2,2,-2,2,3,2,-3,1,2,3,3,-3,-1,4,5,171,pre,ObdObv4aNR
4,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,4,6,-94,post,ObdObv4aNR
4,-1,1,-1,-1,-1,1,1,1,-1,-1,1,1,2,7,-94,no_exam,ObdObv4aNR
3,-1,-1,1,1,-1,-1,-1,1,1,1,-1,1,4,7,-94,no_exam,ObdObv4aNR
5,-2,2,-3,-1,-3,1,2,-2,-2,-2,-1,2,5,7,-158,no_exam,ObdObv4aNR
4,-1,1,-2,-2,-2,1,2,-1,-2,-2,1,1,2,8,-120,no_exam,ObdObv4aNR
4,1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,3,8,-73,no_exam,ObdObv4aNR
4,-1,-1,-2,-1,-2,1,1,1,1,-1,1,1,4,8,-58,no_exam,ObdObv4aNR
2,1,1,1,1,-1,-1,1,1,1,1,-1,1,2,9,7,no_exam,ObdObv4aNR
3,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,4,9,25,no_exam,ObdObv4aNR
2,1,-1,1,1,-1,-1,1,1,1,1,-2,-1,3,10,182,no_exam,ObdObv4aNR
4,1,1,1,-1,1,1,1,1,-1,-1,-1,1,2,11,69,no_exam,ObdObv4aNR
3,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,3,11,129,no_exam,ObdObv4aNR
3,2,-1,2,2,1,-2,1,1,2,2,-2,-2,4,11,53,no_exam,ObdObv4aNR
3,1,-1,1,1,1,-1,1,1,1,1,-1,-1,5,11,51,no_exam,ObdObv4aNR
3,1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,4,12,105,pre,ObdObv4aNR
3,1,1,1,1,-1,-1,1,1,1,-1,-1,1,4,13,-67,post,ObdObv4aNR
3,1,1,1,1,-1,1,1,-1,1,1,-1,1,2,14,-28,no_exam,ObdObv4aNR
3,1,1,1,1,1,-1,1,1,1,1,-1,-1,2,14,93,no_exam,ObdObv4aNR
2,2,2,2,2,2,-2,-1,2,2,2,-1,-1,4,14,174,no_exam,ObdObv4aNR
3,1,-1,1,1,1,-1,1,1,1,1,-1,-1,5,14,132,no_exam,ObdObv4aNR
5,1,1,-3,-3,-3,2,3,-1,-2,1,1,1,1,1,-155,no_exam,v1mJwOkMDy
4,2,-1,-3,-3,-3,1,3,-1,-2,1,1,2,2,1,-156,no_exam,v1mJwOkMDy
3,1,1,-3,-3,-3,1,3,1,-1,1,1,1,3,1,-161,no_exam,v1mJwOkMDy
4,1,2,-3,-3,-3,1,3,1,-3,-1,1,3,4,1,-164,no_exam,v1mJwOkMDy
5,1,2,-3,-3,-3,2,3,1,-3,1,1,1,5,1,-154,no_exam,v1mJwOkMDy
4,2,1,1,-3,-3,2,3,1,-2,-2,1,1,1,2,-155,no_exam,v1mJwOkMDy
3,1,2,-3,-3,-3,2,3,1,-2,1,1,1,2,2,-154,no_exam,v1mJwOkMDy
4,1,1,-3,-3,-3,2,3,1,-2,1,1,2,3,2,-164,no_exam,v1mJwOkMDy
3,1,2,-3,-3,-3,2,3,1,-3,1,1,2,4,2,-164,no_exam,v1mJwOkMDy
5,1,-1,-3,-3,-3,2,3,1,-1,-1,1,2,5,2,-166,no_exam,v1mJwOkMDy
5,1,2,-3,-3,-3,2,3,1,-1,1,1,1,1,3,-170,no_exam,v1mJwOkMDy
4,-1,1,-3,-3,-3,1,3,1,-2,-1,1,2,2,3,-156,no_exam,v1mJwOkMDy
3,1,-1,-3,-3,-3,2,3,1,-1,1,1,2,3,3,-164,no_exam,v1mJwOkMDy
3,1,1,-3,-3,-3,2,3,1,-2,1,1,1,4,3,-163,no_exam,v1mJwOkMDy
4,1,1,-3,-3,-3,1,3,1,-1,1,1,1,5,3,-160,no_exam,v1mJwOkMDy
3,1,-1,-3,-2,-3,1,3,1,1,1,1,1,1,4,-154,no_exam,v1mJwOkMDy
3,1,-1,-3,-3,-3,1,3,3,-1,1,1,1,2,4,-140,no_exam,v1mJwOkMDy
4,1,-1,-3,-3,-3,2,3,1,-1,1,1,1,3,4,-153,no_exam,v1mJwOkMDy
4,1,1,-3,-2,-3,1,3,2,-1,-1,1,2,4,4,-159,no_exam,v1mJwOkMDy
4,1,-1,-3,-3,-3,1,3,1,-1,1,1,1,5,4,-158,no_exam,v1mJwOkMDy
3,1,2,-3,-3,-3,1,3,2,1,1,1,1,4,5,-136,pre,v1mJwOkMDy
4,1,1,-3,-3,-3,2,3,3,-2,-1,1,1,4,6,-159,post,v1mJwOkMDy
4,-1,-1,-3,-2,-3,1,3,2,-1,1,1,2,1,7,-172,no_exam,v1mJwOkMDy
3,1,1,-3,-3,-3,2,3,2,-1,1,1,1,2,7,-159,no_exam,v1mJwOkMDy
3,1,1,-3,-3,-3,1,3,2,-1,-1,1,2,3,7,-149,no_exam,v1mJwOkMDy
4,1,-1,-2,-1,-3,1,3,2,-1,1,1,1,4,7,-165,no_exam,v1mJwOkMDy
4,1,-1,-3,-3,-3,1,3,2,-2,-1,1,1,5,7,-160,no_exam,v1mJwOkMDy
4,1,-1,-3,-3,-3,1,3,3,-1,-1,1,1,1,8,-151,no_exam,v1mJwOkMDy
3,1,-1,-3,-3,-3,1,3,3,-1,1,1,1,2,8,-165,no_exam,v1mJwOkMDy
4,1,-2,-3,-2,-3,1,3,2,-1,1,2,1,4,8,-167,no_exam,v1mJwOkMDy
4,-1,1,-3,-2,-3,1,3,2,-1,-1,1,1,5,8,-157,no_exam,v1mJwOkMDy
4,1,-1,-3,-2,-3,2,3,2,-1,-1,1,1,1,9,-146,no_exam,v1mJwOkMDy
5,1,-1,-2,-3,-3,1,3,2,-2,-2,1,1,2,9,-173,no_exam,v1mJwOkMDy
4,1,1,-3,-1,-3,1,3,3,-1,-1,1,1,4,9,-158,no_exam,v1mJwOkMDy
5,1,-1,-3,-3,-3,1,3,3,-1,-1,1,1,5,9,-160,no_exam,v1mJwOkMDy
4,1,-1,-3,-2,-3,1,3,2,-1,-1,1,2,1,10,-172,no_exam,v1mJwOkMDy
3,1,1,-3,-2,-3,2,3,2,-1,1,1,1,2,10,-151,no_exam,v1mJwOkMDy
3,1,1,-3,-2,-3,1,3,2,-1,-1,1,1,3,10,-151,no_exam,v1mJwOkMDy
4,1,1,-3,-2,-3,1,3,3,-1,-1,2,1,4,10,-146,no_exam,v1mJwOkMDy
5,1,1,-3,-3,-3,1,3,3,-1,2,1,1,1,11,-154,no_exam,v1mJwOkMDy
5,1,-1,-3,-3,-3,1,3,3,1,1,1,1,2,11,-179,no_exam,v1mJwOkMDy
4,1,-1,-3,-3,-3,1,3,3,-1,1,2,1,3,11,-156,no_exam,v1mJwOkMDy
4,1,-1,-3,-3,-3,1,3,3,1,1,1,1,5,11,-142,no_exam,v1mJwOkMDy
4,1,1,-3,-3,-3,1,3,3,-1,1,1,1,4,12,-146,pre,v1mJwOkMDy
4,-1,-1,-3,-2,-3,1,3,3,-1,-1,1,1,5,13,-158,post,v1mJwOkMDy
5,2,-1,-2,-2,-3,1,3,3,-1,-1,1,1,3,14,-182,no_exam,v1mJwOkMDy
4,-2,1,1,1,-2,-2,2,2,-2,-3,2,-2,1,1,-130,no_exam,EXKzn3jP7F
4,-2,2,1,-2,-2,1,1,1,-3,-3,2,-2,2,1,-101,no_exam,EXKzn3jP7F
3,1,-2,1,-2,-3,-2,2,1,2,-1,1,-2,3,1,-25,no_exam,EXKzn3jP7F
4,-2,1,1,-2,-2,-1,1,1,-3,-1,1,-2,4,1,-120,no_exam,EXKzn3jP7F
4,1,1,1,-1,-2,-2,2,-1,-2,-3,1,-2,5,1,-150,no_exam,EXKzn3jP7F
5,1,-1,1,1,-1,-1,1,1,2,1,1,-1,1,2,20,no_exam,EXKzn3jP7F
3,-1,2,-1,-1,-1,-1,2,1,-1,-1,1,-1,2,2,-115,no_exam,EXKzn3jP7F
4,-2,2,-1,-2,-1,-1,2,-1,-2,-2,1,1,3,2,-180,no_exam,EXKzn3jP7F
3,-2,2,-1,-1,-1,-1,2,-1,-2,-2,1,1,4,2,-150,no_exam,EXKzn3jP7F
4,-2,2,-1,-2,-1,-1,2,-1,-2,-2,1,1,5,2,-200,no_exam,EXKzn3jP7F
4,-2,2,1,-2,-2,1,2,2,-2,-2,1,-2,1,3,10,no_exam,EXKzn3jP7F
1,3,-2,2,1,-3,-2,2,2,2,-1,-1,-3,2,3,119,no_exam,EXKzn3jP7F
4,-2,1,-1,-2,-2,-1,2,1,-2,-3,1,-2,3,3,-180,no_exam,EXKzn3jP7F
4,-2,1,-1,-1,-2,-1,2,1,-2,-2,1,-1,4,3,-170,no_exam,EXKzn3jP7F
4,-1,2,-1,-1,-2,-1,2,1,-2,-2,1,1,5,3,-100,no_exam,EXKzn3jP7F
3,-1,-1,1,1,-2,-2,2,2,1,-2,-2,-2,1,4,-12,no_exam,EXKzn3jP7F
1,-1,-1,1,1,-2,-2,2,1,-1,-2,-1,-2,2,4,-20,no_exam,EXKzn3jP7F
4,-2,1,1,-2,-1,-2,2,1,-2,-2,-1,-2,3,4,55,no_exam,EXKzn3jP7F
4,-2,2,1,-2,-2,-1,2,1,-2,-2,-1,-2,4,4,-115,no_exam,EXKzn3jP7F
4,-2,-2,1,-1,-2,-2,2,1,-2,-2,-1,-2,5,4,-135,no_exam,EXKzn3jP7F
3,-2,2,1,-2,-2,-2,2,1,-2,-2,-1,-2,1,5,0,no_exam,EXKzn3jP7F
3,-2,2,1,-1,-2,-1,2,1,-2,-2,1,-2,3,5,-60,no_exam,EXKzn3jP7F
4,-2,2,1,-2,-2,-1,2,1,-2,-2,1,-2,4,5,-150,no_exam,EXKzn3jP7F
4,-2,2,-1,-2,-2,-2,2,1,-2,-2,1,-2,5,5,-190,no_exam,EXKzn3jP7F
1,1,-2,2,1,-2,-2,2,2,-1,-1,-1,-2,4,6,35,pre,EXKzn3jP7F
5,-2,-1,-1,-1,-2,-2,2,-2,-2,-2,1,-2,5,7,-120,post,EXKzn3jP7F
4,-2,1,1,-2,-2,-2,2,1,-2,-2,1,-1,1,8,-100,no_exam,EXKzn3jP7F
4,1,-1,1,-1,-2,-2,2,1,-2,-2,1,-2,2,8,-35,no_exam,EXKzn3jP7F
2,-1,1,1,-1,-2,-2,2,1,-2,-2,1,-2,3,8,-140,no_exam,EXKzn3jP7F
4,-2,1,1,-1,-2,-2,2,1,-2,-2,1,-2,4,8,-140,no_exam,EXKzn3jP7F
4,-2,1,1,-1,1,-1,2,1,-2,-2,1,-2,5,8,-135,no_exam,EXKzn3jP7F
1,-2,1,-1,-1,-2,-2,2,1,-2,-2,1,-2,1,9,-80,no_exam,EXKzn3jP7F
4,-2,2,-1,-2,-2,-2,2,-2,-2,-2,1,-1,3,9,-170,no_exam,EXKzn3jP7F
4,-2,1,-1,-1,-2,-1,2,-1,-2,1,1,-2,5,9,-90,no_exam,EXKzn3jP7F
5,-2,2,1,-1,-2,-2,2,1,-2,-2,1,-2,1,10,-105,no_exam,EXKzn3jP7F
1,1,-1,1,-1,-1,-2,2,1,-1,-1,-1,-2,3,10,-10,no_exam,EXKzn3jP7F
5,-2,2,1,-1,-2,-2,2,-1,-2,-2,1,-2,1,11,-135,no_exam,EXKzn3jP7F
4,-2,1,-1,-2,-1,-2,2,1,-2,-2,1,-2,2,11,-150,no_exam,EXKzn3jP7F
4,-2,2,-1,-1,-1,-2,2,1,-2,-2,1,-2,3,11,-150,no_exam,EXKzn3jP7F
2,1,-1,-1,1,-1,-2,2,1,-2,-1,1,-2,5,11,-15,no_exam,EXKzn3jP7F
5,-2,1,-1,-2,-1,-2,2,1,-2,-2,1,-2,1,12,-145,no_exam,EXKzn3jP7F
3,-2,2,1,-2,-1,-2,2,1,-1,-2,-1,-2,2,12,-65,no_exam,EXKzn3jP7F
3,-2,1,1,1,-2,-2,2,1,-2,-2,-1,-2,4,12,-30,no_exam,EXKzn3jP7F
3,-2,2,-1,-2,-1,-2,2,1,-2,-2,1,-2,5,12,-90,no_exam,EXKzn3jP7F
3,-2,1,1,-2,-1,-2,2,1,-2,-2,-1,-2,5,13,-100,pre,EXKzn3jP7F
5,-2,2,-1,-2,-1,-2,2,-1,-2,-2,1,-2,4,14,-150,post,EXKzn3jP7F
1,-2,1,1,-2,-1,-2,2,1,-2,-3,1,-1,1,15,-145,no_exam,EXKzn3jP7F
4,-2,2,1,-2,-1,-2,2,1,-2,-2,1,1,2,15,-140,no_exam,EXKzn3jP7F
4,-2,2,1,-2,-1,-2,2,1,-2,-2,1,1,3,15,-160,no_exam,EXKzn3jP7F
4,-2,2,-1,-2,1,-2,2,1,-2,-2,1,1,4,15,-155,no_exam,EXKzn3jP7F
3,-2,2,-1,-2,1,-2,2,1,-2,-2,1,1,5,15,-160,no_exam,EXKzn3jP7F
4,-2,2,-1,-2,1,-2,2,1,-2,-2,1,1,1,16,-150,no_exam,EXKzn3jP7F
4,-2,2,-1,-2,1,-2,2,1,-2,-2,1,1,2,16,-160,no_exam,EXKzn3jP7F
4,-2,2,-1,-2,1,-1,2,1,-2,-2,1,1,3,16,-170,no_exam,EXKzn3jP7F
4,-2,2,1,-2,1,-2,2,1,-2,-2,1,1,4,16,-175,no_exam,EXKzn3jP7F
4,-2,2,-1,-2,1,-2,2,1,-2,-2,1,1,5,16,-160,no_exam,EXKzn3jP7F
3,2,2,-3,1,1,2,-3,2,-2,-2,1,2,1,1,2,no_exam,ia4VrNEYxQ
